participant_id,case,environment,p_type,mean,median,q5,q25,q75,q95,sd
57301,off,indoor,blue_bc1,388.03496059440727,281.6,-54.67333333333332,125.45,515.95,1035.485,459.8684198511517
57301,off,indoor,green_bc1,432.6128645808606,342.7,65.2,186.26666666666665,537.05,1014.0899999999998,421.6486622318763
57301,off,indoor,ir_bc1,453.05568690753137,333,46.800000000000004,191.95,598.7166666666667,1150.282857142857,426.18323571668515
57301,off,indoor,red_bc1,448.8440139897767,352.5,51.750000000000014,198.5888888888889,576.5999999999999,1007.6650793650794,421.6143253753958
57301,off,indoor,uv_bc1,413.8554491288041,264.1,57.8875,132.675,561.3,1056.4899999999998,460.2763234098187
57301,off,outdoor,blue_bc1,436.86408482142855,370.85,30.600000000000023,256.04999999999995,563,1042,345.22190997999365
57301,off,outdoor,green_bc1,410.30823412698413,356.15,-1.4249999999999927,242.25000000000003,525.825,981.4149999999993,335.4487345725447
57301,off,outdoor,ir_bc1,365.55990823412696,283.1,42.754999999999995,155.425,463.75,979.7349999999991,333.78658117707846
57301,off,outdoor,red_bc1,390.60982886904765,347.7,-55.16999999999995,235.09999999999997,499.34999999999997,970.9049999999996,338.58924827334295
57301,off,outdoor,uv_bc1,487.1069841269841,381.5,99.16499999999999,255.99999999999997,626.9250000000001,1133.475,360.106688303406
57301,off,ratio,blue_bc1,0.3893840048200612,0.5737025503819653,-0.6310073807683956,0.29558953280405825,0.789975833868487,1.3841330510344354,4.655957429165244
57301,off,ratio,green_bc1,0.3788182323326344,0.6943760435110748,-0.2958211354980137,0.4692763524170048,0.9338526537950929,2.226401025603367,10.414739219284305
57301,off,ratio,ir_bc1,-2.8039717968808486,0.7686570651460976,-0.19312635457303848,0.4768218589639721,1.5063992275280897,4.5194707678592225,95.92207619576459
57301,off,ratio,red_bc1,1.0616608598128425,0.6955984325822134,-0.43956814271469435,0.4550210767421553,0.9901916400898159,2.719797026232337,11.059471479461989
57301,off,ratio,uv_bc1,0.6700925694060277,0.5899795295549691,0.12194621836127303,0.405616762140233,0.7720256971422076,1.4108729512669966,2.56429554985408
57301,on,indoor,blue_bc1,265.6896575110207,205.88888888888889,36.29,119,323,745.7899999999997,251.1028531156042
57301,on,indoor,green_bc1,250.49827181126776,194.9,38.36,115.30000000000001,308.65,698.5014285714285,233.50319814166616
57301,on,indoor,ir_bc1,253.0238983351903,183.6,-20.24,89.55,317.16666666666663,845.8199999999999,276.71676408185107
57301,on,indoor,red_bc1,254.4617642784479,191.6,36.650000000000006,117.35,318.1,689.6499999999999,237.047804314522
57301,on,indoor,uv_bc1,282.27349424340775,203,43.20000000000001,129.41666666666669,329.15,765.5,319.34395696366033
57301,on,outdoor,uv_bc1,355.0242757491636,304.2,87.9,192.3,462,783.2399999999992,246.9432143660399
57301,on,ratio,uv_bc1,0.5732492519080021,0.4926781646599414,-0.059759152962642136,0.2965407765099737,0.6757233576172514,1.1557766247494954,0.7861153194654835
57311,off,indoor,blue_bc1,287.8110550510147,258.6,45.45,119.35,388.85,688.3,215.25804288326896
57311,off,indoor,green_bc1,278.5541232200919,253.8,37.4,109.95,380.75,660.05,214.78769104087516
57311,off,indoor,ir_bc1,293.68365848189256,281.7,5.5,113.44999999999999,410.75,684.1500000000001,230.3566514042881
57311,off,indoor,red_bc1,280.88587846171094,253,32.650000000000006,109.25,389.95000000000005,691.55,223.28388916088574
57311,off,indoor,uv_bc1,308.91780188361923,283.2,67.5,151.25,395.1,691.7,207.35695027025125
57311,on,indoor,blue_bc1,176.16291493528203,113.3,0.6800000000000004,57.6,217.44444444444446,606.4799999999998,202.45530596634356
57311,on,indoor,green_bc1,165.00332943274267,110.8,-15.931111111111111,50.2,202.1,580.6599999999999,198.9883189099999
57311,on,indoor,ir_bc1,181.8350718823136,127,-46.5,44.8,260.2,586.8149999999999,212.63266409960397
57311,on,indoor,red_bc1,171.18699520303437,118.25,-25.269444444444446,54.925,218.80277777777775,586.9499999999999,200.2012459108373
57311,on,indoor,uv_bc1,179.4187980608492,106.88888888888889,12.464444444444446,52.22222222222222,207.8,653.2599999999998,218.0555795730864
57311,on,outdoor,uv_bc1,303.0947253433209,276.3,-11.319999999999997,104.1,423.8,566.64,361.04658416297787
57311,on,ratio,uv_bc1,0.3289821618487414,0.35298126064735946,-0.7417023882424983,0.2830980541777947,0.554978354978355,1.445540675384695,0.9781148902809588
57331,off,indoor,blue_bc1,376.89618365258076,272.22222222222223,49.52,151,482.4,995.8799999999989,387.61813164998546
57331,off,indoor,green_bc1,365.8491462364543,260.6,57.26666666666667,148.66666666666666,462.3,954.8399999999974,371.83789505551323
57331,off,indoor,ir_bc1,379.3076026384624,290.1,-6.819999999999995,148,456.3,1144.8999999999978,417.7394972368565
57331,off,indoor,red_bc1,373.3657008009618,262.6666666666667,50.86,160.4,485,987.9199999999998,382.5412313805461
57331,off,indoor,uv_bc1,405.46568739744276,255.5,58.786666666666676,152.33333333333334,494.7,1065.8799999999978,463.5968618484358
57331,off,outdoor,uv_bc1,484.77043833943833,220.9,-55.31999999999999,131.2,521.5,1952.56,667.2333478643349
57331,off,ratio,uv_bc1,2.979839613600871,0.49699897525984477,-2.224103510412345,0.32662441674211296,0.7580645161290323,1.424248139717276,53.71094622371262
57331,on,indoor,blue_bc1,212.40996071829406,134.95,0.5300000000000026,57.175000000000004,273.9083333333333,723.9199999999997,276.1406028526413
57331,on,indoor,green_bc1,203.73891691186773,131.3,-1.4199999999999988,57.7,263.4,701.3599999999999,257.3785100610238
57331,on,indoor,ir_bc1,208.8158003647587,155.3,-18.114999999999995,60.275,257.25,720.5299999999982,251.5067952101196
57331,on,indoor,red_bc1,203.00445075757577,132.7,-9.645,57.775,267.525,696.8749999999984,253.68385898095414
57331,on,indoor,uv_bc1,239.24814464085298,168.7,5.1750000000000025,75.52499999999999,285.3,752.6399999999995,309.06786015252186
57341,off,indoor,blue_bc1,321.23468890264667,178.5,6.91,72.5,479.7714285714286,970.8899999999995,400.03179459746616
57341,off,indoor,green_bc1,299.13599588986915,168.9,6.270000000000001,76.85,424.45000000000005,874.8699999999999,402.7399129448439
57341,off,indoor,ir_bc1,297.73446834855287,185.7,-41.55,76.6,368,838.0799999999996,442.5818635670774
57341,off,indoor,red_bc1,296.19814270236805,167.3,0.5100000000000016,79.95,417.2,853.1999999999997,398.93891318969025
57341,off,indoor,uv_bc1,400.3424099610922,199.36666666666667,-7.8,77.075,596.3000000000001,1203.2199999999998,575.8405092844921
57341,off,outdoor,uv_bc1,279.88482042648707,82.6,9.72,45,191,1320.83,479.79427583005395
57341,off,ratio,uv_bc1,0.913480556471187,0.2818041768159356,-1.4363373323923783,0.022180594106971284,0.6682800862341294,3.5653310857537956,3.5198870771689594
57341,on,indoor,blue_bc1,275.86017757222794,227.1,60.22,120.7,346,544.64,293.3381030074364
57341,on,indoor,green_bc1,267.6777663583419,219.9,57.4,116.3,329.5,554.5,291.30911741841993
57341,on,indoor,ir_bc1,251.16774294849833,203.1,11.66,112.3,317.9,574.9799999999999,299.3110077282004
57341,on,indoor,red_bc1,260.28836073997945,219.8,53.2,116.3,326.4,517.5,281.3180252412189
