participant_id,case,environment,p_type,mean,median,q5,q25,q75,q95,sd
57331,on,indoor,uv_bc1,260.39039190897597,171,-32,76,295,793.5499999999993,608.9514328539572
57341,off,indoor,blue_bc1,1466.1746887966804,270,-277,42.75,593,2546.2499999999964,7753.970810962433
57341,off,indoor,green_bc1,1458.6156159270013,265,-305,30,565,2073.7000000000007,7882.695514131218
57341,off,indoor,ir_bc1,1616.0250129735339,260,-439.5999999999999,-24,590,2341.19999999999,8875.864049241154
57341,off,indoor,red_bc1,1518.9198299108068,275,-384,14,570,2159.349999999986,8296.04805317533
57341,off,indoor,uv_bc1,1448.023451281519,228,-59,80,647,4246.399999999992,6930.162442416437
57341,off,outdoor,uv_bc1,-534499.7306079664,100,-261,-5,327,1427,37705962.22459668
57341,off,ratio,uv_bc1,-0.1406577393085324,0.28125,-3.2604355716878404,-0.22347876004592424,0.9042930076102774,5.756458333333334,14.790573676249519
57341,on,indoor,blue_bc1,447.1040945202689,231.5,-108,88,407,804.1499999999996,1624.498995886198
57341,on,indoor,green_bc1,441.9653838322134,226,-127,80,403,823.8999999999978,1653.35150463077
57341,on,indoor,ir_bc1,445.7200366897676,223,-263,23,440,881.8999999999978,1845.667707721114
57341,on,indoor,red_bc1,444.30529531568226,222,-199,50,433,891.0499999999993,1746.2533186481762
57341,on,indoor,uv_bc1,447.65194831620715,243,23,135,381,717,1417.760861438709
all,off,indoor,blue_bc1,627.4189821882952,287,-338,56,581,1290,3902.522064356115
all,off,indoor,green_bc1,616.0724954833456,278,-379.0999999999999,40,572,1298.0999999999985,3967.4829927021156
all,off,indoor,ir_bc1,657.5580998471727,287,-560,-18,629,1528,4473.782208051361
all,off,indoor,red_bc1,631.6217969922899,284,-478,11,602,1398,4178.776078101183
all,off,indoor,uv_bc1,646.8931406472624,281,-32.84999999999991,129,522,1143,3488.09626437993
all,off,outdoor,blue_bc1,436.37005649717514,373,-30.44999999999999,225,581.25,1127.8999999999996,416.9844978907592
all,off,outdoor,green_bc1,409.53568627450983,352,-57,209,547,1069.5999999999985,404.5248049204746
all,off,outdoor,ir_bc1,368.4552168447517,292,-118,116,515,1142.699999999999,423.1659516509074
all,off,outdoor,red_bc1,388.6912572594569,345,-119,191,531.5,1063,416.3088327472713
all,off,outdoor,uv_bc1,-96665.9349061967,322,-53.35000000000002,162,606,1507,17486480.446573537
all,off,ratio,blue_bc1,0.7102482243684827,0.6265355508824428,-2.8815999574196294,-0.06363077430625849,1.3333333333333333,4.2595485366063,16.73062115818954
all,off,ratio,green_bc1,1.0468285952537357,0.6178623718887262,-3.448133116883117,-0.11422360600859587,1.3991254110339788,5.034635258358661,13.76510823909934
all,off,ratio,ir_bc1,0.6074222689224141,0.5141354382000866,-9.754189655172413,-0.6666666666666666,1.9165076335877862,11.424319697242746,26.137173669877306
all,off,ratio,red_bc1,0.7832664742406722,0.5823549970828792,-4.949739583333333,-0.31156062247611543,1.5636731117141565,6.040305889079465,23.78413218991977
all,off,ratio,uv_bc1,0.26338354188505875,0.5954974582425563,-1.3422494592646,0.215311004784689,0.9453551912568307,2.637046116132985,15.749614015328133
all,on,indoor,blue_bc1,272.6470352884692,187,-301,13,398,882,919.4411645453424
all,on,indoor,green_bc1,262.72180571489554,182,-331,-5,396,889,931.189628933783
all,on,indoor,ir_bc1,262.4360438739292,184,-474.5,-60,448,996,1045.9594147052483
all,on,indoor,red_bc1,260.82922600949485,181,-415,-36,428,959,990.1143922207766
all,on,indoor,uv_bc1,296.3972511342407,189,-27,90,325,738.5499999999956,820.4801767623823
all,on,outdoor,uv_bc1,1499.427100096553,297,-12.699999999999989,153,468,889,22719565.11759233
all,on,ratio,uv_bc1,0.554775325741142,0.4478141794129806,-0.8024110497237567,0.17706946981816116,0.8111276783741992,2.304772937905466,3.4583995070822984
