participant_id,environment,p_type,mean,median,q5,q25,q75,q95,sd
45411,ratio,pm1,82.20766812357813,69.17441781483217,36.61383631088411,45.32682709397578,84.67158840313809,85.4656105254792,80.29919779150588
45411,ratio,pm10,-48.18443110117402,-17.621576014594066,45.23948835898134,38.46685797052526,-31.074604215437816,-60.3937142832807,-81.11663028865925
45411,ratio,pm1num,84.48857464291237,80.9536649558394,73.3174655635385,66.76961648038892,89.42656028539164,88.28161195087903,75.86478896766123
45411,ratio,pm25,70.90103290149568,61.59701475605076,36.06145468251689,39.47637287112792,74.94905988373914,78.99347239643402,63.08104022440003
45451,indoor,pm1,77.41478741566759,77.8513612950699,90.38189533239039,83.01343570057581,72.87501461475505,79.17239693163407,74.29086602032844
45451,indoor,pm10,48.65218379332408,69.96239769962396,83.15282791817087,75.61733724745295,66.23931623931624,25.40875037301919,-41.98891291899311
45451,indoor,pm1num,65.54951246655783,74.23076923076923,82.35583658324182,76.22979416211187,63.358990361278686,60.23700234704537,59.29177020300879
45451,indoor,pm25,74.9961783395676,75.58912386706947,85.97168597168597,79.39053728949479,70.97125867195243,77.28107687107818,68.6285852070994
45451,outdoor,pm1,-23.64353260813116,-1.9698725376593298,69.0909090909091,11.292962356792136,-8.486140724946688,-97.91053101294048,-79.61157084112887
45451,outdoor,pm10,11.726415397792048,-46.906608226567776,-37.00958748580802,-66.4103403141361,1.179787386869709,41.7362704175794,48.475241518148074
45451,outdoor,pm1num,17.48187859892007,10.635030711313679,-10.68233944954129,-5.033003300330028,6.40692277582059,33.968674521583004,38.591025972031545
45451,outdoor,pm25,-7.96456705710598,-3.899082568807334,41.97491880187657,-11.720521541950111,7.589051859612367,-33.59134251991392,-33.648936000521594
45451,ratio,pm1,77.17832456918869,79.82655521604671,83.09746297424583,80.12081265371893,76.33907711674864,77.5474834863868,66.92471739176065
45451,ratio,pm10,58.046290497048155,77.7914691943128,76.1260534252516,78.02119706452295,74.07625461820126,55.639174519664955,-27.939019937140152
45451,ratio,pm1num,70.32067727576491,69.4186988628278,59.47523748052199,65.32362284219981,70.63560071114232,74.17670340986946,77.33918821299949
45451,ratio,pm25,76.5154379846209,76.40327032294164,78.26119060221201,76.51371916646836,76.97378248145773,79.02414939755482,69.17865164102821
46591,indoor,pm1,-43.69701217641466,7.669616519174047,26.984126984126977,4.5569620253164596,-2.526132404181197,-66.58310702597328,-457.6311054572734
46591,indoor,pm10,-2.859993527520284,13.043478260869568,16.312726128677063,6.8345323741007125,-1.468234639203942,-0.44698881197650747,-49.67421578653867
46591,indoor,pm1num,-104.88895077841799,-40.92999489013796,39.27370544720914,-24.166509700508556,-78.51083883129122,-156.1452960697296,-200.87391663823897
46591,indoor,pm25,-35.98660714966508,3.8543897216274123,20.89552238805971,6.249999999999991,-15.821736249171638,-57.07051175809816,-290.0936958272845
46591,outdoor,pm1,-9.905101616790938,6.250000000000001,43.13471502590674,-11.46370487901627,11.659852820932135,-41.03531025025712,-14.173184881620562
46591,outdoor,pm10,-65.10194451499527,-133.6862045910408,-63.30443828016644,-129.27310488058154,-92.72753373528568,-24.353000671092186,-34.46470041092229
46591,outdoor,pm1num,-4.336983605471645,-34.763343403826745,-35.46655424395725,-66.93169497650887,-50.45191732571274,45.61389167128866,48.83677651857758
46591,outdoor,pm25,-9.619409981381176,-15.709191759112505,10.989849995508852,-15.028535193405206,-14.059310841637643,5.184299073588448,3.539100039172073
46591,ratio,pm1,-2.027545672115705,-1.3040310774855066,-9.56299366416613,-10.614051914152183,5.080841302277731,18.893172326391863,-102.86085730430682
46591,ratio,pm10,55.47529480427493,49.31392112584052,48.20412725486842,53.11869533364475,50.585280700166244,62.739031904850734,50.65268555377795
46591,ratio,pm1num,-1.0806661373052922,1.7558083365039594,-65.59229041252242,-2.3875080750281836,-7.366526656775533,24.091530911384982,-35.88698972414209
46591,ratio,pm25,3.1024081094082003,4.7083344397120666,-3.5980674782909507,-2.336223552012412,4.987319683010342,17.70885359867853,-59.19462602524327
51131,indoor,pm1,67.22997952207685,70.05104934770277,19.858156028368786,54.67160037002775,75.9682040854053,70.54697986577185,52.216147812297216
51131,indoor,pm10,59.10044356023692,70.86692122754913,32.76595744680851,63.423212192262596,72.34123815145307,51.892880735809854,34.92119636710509
51131,indoor,pm1num,37.49868882598444,54.27882683808759,-18.254410399257186,21.204265105582262,52.28391574529901,31.614508966583614,-5.922345555425262
51131,indoor,pm25,65.95828611232687,70.00350017500874,29.690585911784073,57.14853057982524,76.1112533060319,70.71496733465467,44.600860141418224
51131,outdoor,pm1,-122.10117765668925,-198.21678321678326,-721.4770459081836,-341.7155425219941,-54.148626588118404,-51.19299513168529,-238.99974799110817
51131,outdoor,pm10,-110.55830328559229,-115.79405113932859,-434.85347985347977,-266.4644012944984,-73.75025504998979,-68.67380057199755,-149.07632650908712
51131,outdoor,pm1num,-143.98877444238258,-183.1614199598125,-197.21385287247364,-172.5655602420686,-142.35070187960977,-91.17704730307373,-96.76766783524027
51131,outdoor,pm25,-114.60815755295916,-166.18300266508737,-412.1626358219419,-252.02407002188178,-55.590020229265015,-54.82104308237633,-242.4096519731633
51131,ratio,pm1,89.49452653268193,87.87874473210398,83.01052010215723,87.1693771721761,88.14060267530903,90.84276562518139,92.37366314839582
51131,ratio,pm10,85.50783735787029,87.28782321068407,81.13992671856337,86.49038023812601,86.77403614386064,82.98105655343574,86.88261424615011
51131,ratio,pm1num,80.26880169328444,77.5760154390006,58.013432673289735,67.2215163977663,83.06075023549509,82.74756062472593,82.71139618931139
51131,ratio,pm25,86.04032116465432,86.89703719217283,83.47365952809112,86.30325684563321,86.44073137887581,87.72046377380487,82.5184978780729
55121,indoor,pm1,50.356530632136014,-35.01997336884155,-369.69696969696963,-59.803921568627466,-19.89409984871406,-39.511290689335624,89.3102280923162
55121,indoor,pm10,52.983701735903324,-18.918226095872843,-33.916328529452926,-8.138447146866227,18.970211402946827,46.38783061030114,81.00037264377313
55121,indoor,pm1num,33.29318246680988,-5.470412941677302,-29.32996207332489,-42.388758782201414,-21.35526712948989,-7.6778321415129716,80.59064941440988
55121,indoor,pm25,54.385296149090046,-17.65258215962441,-60.50131392763291,-36.004784688995215,-24.61538461538461,-30.644751334406596,90.95090922861787
55121,outdoor,pm1,30.244542794114647,32.84433577832111,-40.08875739644969,2.2296348314606704,42.71534320323015,31.567287215772506,1.690460288525168
55121,outdoor,pm10,-68.42595298012374,-37.09922609176342,-200.30505400280322,-111.24511635807711,-60.280092360204804,-90.03909152216897,-39.66076398133118
55121,outdoor,pm1num,24.43900324930535,-4.1511060040218375,-2.3544631306597603,-43.52468108707708,25.432666649724254,47.21926162271026,48.032743134745864
55121,outdoor,pm25,8.864973696247262,26.589007011988244,-96.94835680751173,-60.90880796763149,33.86481537992066,-1.9667665486243764,-8.515021139489985
55121,ratio,pm1,79.73624253294567,-66.97833407285887,15.298006758403401,-25.36576472194984,-75.70824132545991,74.89492240048726,94.41684300756789
55121,ratio,pm10,88.91124039470748,31.156429269731117,55.80842245691767,45.0030590839665,50.652105744393886,81.93365710197845,96.61928811084626
55121,ratio,pm1num,68.30457192801666,-28.599485100224914,-4.314812094820117,5.929852739798723,-36.05835877661085,74.3700516665985,86.94380005956945
55121,ratio,pm25,85.6444036681898,-26.82825907667339,34.4914318283197,5.196872449664827,-26.850397864137634,78.18494994960496,97.27979496590687
57201,indoor,pm1,5.163546183461587,-57.67790262172283,-345.00846023688655,-154.16666666666669,-35.61643835616438,-2.6822847113586277,22.864828646462755
57201,indoor,pm10,20.541835285188778,-12.132822477650059,-211.05854523950322,-56.59163987138263,2.4031138940599144,13.72863018353545,54.15821843620896
57201,indoor,pm1num,-13.094489841996026,-21.979223619464182,-41.53271028037386,-49.22760041194646,-39.09970238095241,-86.26513886489708,55.592686883562656
57201,indoor,pm25,9.204714525936504,-38.04195804195805,-176.89922480620154,-100.9009009009009,-25.801150369761693,-2.6573505064964302,33.724262181327774
57201,outdoor,pm1,-74.09796786034651,-187.70718232044197,-637.7272727272726,-308.6805555555556,-12.878015630309205,-59.791756675019364,-40.962178633313655
