participant_id,environment,p_type,mean,median,q5,q25,q75,q95,sd
261001,indoor,pm1,-116.48675577000998,-1826.53605015674,-19345.000000000004,-2869.1928527418354,-42.08221727484606,-51.89140497872453,-21.03321997981082
261001,indoor,pm10,-61.61518655515482,-208.1187321431996,-1460.005813953488,-467.3288367365795,-52.46578816630127,-57.97411617436275,18.842690141569907
261001,indoor,pm25,-111.99621098734325,-973.4245041586693,-1839.9154163729734,-999.3005952380952,-45.76319340862277,-63.58302201904797,-10.401340816971059
261001,outdoor,co,-70.94562281299137,-56.89390272136048,12.34982080120315,-19.45188731174549,-111.2911915728668,-156.1655770743018,-16.45744186860677
261001,outdoor,no,-175.37271345045275,-193.21971905039493,-264.4203764024611,-278.82838379729174,-140.4575629623664,-112.47191113347462,-102.3692440657858
261001,outdoor,no2,-22.143040692781746,-23.154008438818558,-36.47311856246465,-21.599506928504606,-23.01250541602549,-60.49093485112572,88.21344456282851
261001,outdoor,pm1,-69.67711774668778,-61.30810488676996,-742.7632518931276,-183.08994873388227,-41.089841890962944,-33.931421814957076,10.913693328738182
261001,outdoor,pm10,-427.47524325574284,-547.3688579017263,-938.7103156484947,-780.2707575201148,-529.6415952075795,-334.11435814068994,-286.12993667548596
261001,outdoor,pm25,-314.31354862133264,-186.57291376589623,-738.5645933014355,-374.325866002904,-215.19760244237176,-489.3917535242846,-371.9506229356584
261001,ratio,co,18.104852966702346,24.19596167252058,42.98875784642069,37.611565629667965,34.666459974931456,-24.29088307063141,-74.82571245847761
261001,ratio,no,31.45196452313915,66.04710025092116,61.41999381238493,63.2749329241889,76.33055178272913,-37.84916269821402,-49.04372845191996
261001,ratio,no2,3.6304798901924866,21.1459251033343,25.552007657609078,14.144014584832526,9.186688481527359,-19.27112957124376,-29.845401608989057
261001,ratio,pm1,89.76724415374026,-2268.3430307025387,-14036.999611849378,-1738.4548181422367,-36.27372636757555,84.38600664578775,99.07200141137267
261001,ratio,pm10,84.02395341053757,2.216267473491404,11.793995010224034,-30.65912468696127,71.42357040003654,86.49873727840885,91.52600778867317
261001,ratio,pm25,70.88570269486245,-655.2297663633611,-73.9220409595172,-255.4036573681833,37.10547086117734,82.96297543705725,85.9375990828918
270001,indoor,co,50.424882103122215,-2.7393622122874395,-9.402017603266588,0.7036060264096341,14.429135936435287,81.38379340027222,71.87747508600542
270001,indoor,no,42.48575645554664,0.24159989614810495,10.151151721101115,3.1506152367672318,-4.241623335767289,73.92011462356581,42.92700189959561
270001,indoor,no2,3.1103324186562227,-17.43226120233966,-1.8632394847599938,-5.946809724917257,-17.91071131793252,27.611395820548662,37.20892227761293
270001,indoor,pm1,10.030213226914409,-913.4453781512603,-Inf,-2433.3333333333335,-115.10824504836484,65.21317442827619,-35.69511681463605
270001,indoor,pm10,28.917835892581934,32.43431355489821,-Inf,-46.797287113790524,47.83902740468894,43.7217702610473,-11.602560489420032
270001,indoor,pm25,16.150377707824436,-55.38621406304121,-Inf,-121.08374384236453,-26.91158375812973,65.49270713694872,-14.521665567575145
270001,outdoor,co,-42.21780200159872,-32.84934673736645,14.116687018163818,-11.443195014666008,-69.0250091343417,-57.76623734120004,-139.14488534686498
270001,outdoor,no,-65.38542727757822,-102.5195660713746,-29.376461986689424,-72.94543935340289,-65.61987056793072,-29.093352496491782,-69.22956926376719
270001,outdoor,no2,-53.55955632303199,-36.35920527341938,-18.935388621515443,-43.92179620260406,-40.49654453639711,-105.563163023979,-138.38624944573985
270001,outdoor,pm1,-640.9763770371512,-849.8108448928122,-18708.333333333336,-1032.9244357212956,-785.0008493290301,-326.87341513888475,-308.44334665913135
270001,outdoor,pm10,-461.7240059444324,-492.55298208778953,-1958.4675044178284,-745.889996977939,-410.651855241194,-342.91344814373207,-546.0827573966087
270001,outdoor,pm25,-573.9686115026502,-618.2772543741588,-1340.6967213114756,-612.5429225486455,-638.3437213122675,-431.25410485548775,-451.08662838162235
270001,ratio,co,58.058351394818175,23.31250139765045,24.74405758230294,29.10526678551319,31.72784892733822,83.20846110461041,-223.99774890845154
270001,ratio,no,71.69640517474227,38.2166744616196,36.67726576160096,34.7828809364777,41.47053399443902,88.96506284268284,69.34683858506206
270001,ratio,no2,35.74042829143604,23.332513569773525,27.431319934651473,26.761847943060545,20.563957710237865,51.57935083230463,55.78681218492219
270001,ratio,pm1,93.68328192576,56.2976944924548,-Inf,-367.31441850707347,89.00751435709023,98.0920102058252,93.21575030659557
270001,ratio,pm10,88.47552305723674,86.65151184536812,-Inf,74.12360938405563,91.65591948922747,93.1292266305553,66.272559958935
270001,ratio,pm25,88.94696250507434,81.05086930821415,-Inf,61.604011056407785,86.15713325320829,96.58519014182805,81.61763155324394
all,indoor,co,20.676824556288345,14.686847836947782,15.496039882120314,7.432351382094269,20.345284196094333,32.96042350869932,11.392521078638044
all,indoor,no,-19.59277765425989,25.242562080274872,10.593315987691705,17.812761109001144,20.142401886627063,-101.29652309962762,-73.92253202325271
all,indoor,no2,18.29776587044583,9.230127703935354,16.699511122901434,12.510544850765248,26.249712085814874,3.738739603572678,-0.7483886894495031
all,indoor,pm1,30.742462395941928,16.098428698487997,57.142857142857146,-82.40620957309181,50.81345049922463,-1.1758471715944456,2.625206715602759
all,indoor,pm10,35.803994167437246,37.40809391411803,2.5401322001888165,28.453892876863605,54.36170858893044,20.3941666545078,47.77118167269486
all,indoor,pm25,26.125985187875184,17.674089784376104,-26.26072041166386,-7.134502923976601,39.565497765226475,-3.5575086461273884,9.409424019360404
all,outdoor,co,-4.0028687529318745,-2.004731645136884,29.64848177487562,9.765587787058198,-14.554675778719835,-21.04783842220944,11.477825907540344
all,outdoor,no,-55.467287197018166,-63.94728389817338,-78.3792155496186,-66.11404726626455,-53.064078923888744,-72.94500546311032,-7.61785825017878
all,outdoor,no2,0.3093881039283953,-5.438486930145422,3.3190223235581886,-5.385366100964537,-7.2858733730077665,7.420636738433359,81.66072485889374
all,outdoor,pm1,-31.015122324010715,-56.96012844527695,-224.70052867563402,-107.83421178725445,-30.277893514134583,0.3866446119985502,-3.3888361156002684
all,outdoor,pm10,-113.13756420054816,-75.23896222121074,-292.30412924363094,-160.7356206083633,-51.31629975372899,-155.05788727064598,-159.38224217230047
all,outdoor,pm25,-76.69481018959303,-87.55356810136016,-246.4651915812197,-177.45261674270242,-40.56292107275272,-78.25826780992324,-101.22168891740107
all,ratio,co,21.844048095494593,10.352806225851653,28.142683817502636,17.457046262950577,12.779833766569805,20.2820777419154,-316.70224121516384
all,ratio,no,31.590458968936048,47.39191731571756,38.857252021783296,49.44291407068512,58.24169420656985,3.8260978170095146,17.166038014433504
all,ratio,no2,23.834481898850623,22.42966102063531,22.3509325053879,22.301128052854715,25.655349655549298,19.445453682400036,28.2358875118588
all,ratio,pm1,96.49204639848466,64.80167088386831,47.208650516799665,35.06007052384352,55.49108861738761,88.3784800858216,98.96847803451588
all,ratio,pm10,88.09772023627403,66.00594423693543,48.92934724524392,58.94646670734333,77.7500796216387,91.12592893614134,89.27984154077502
all,ratio,pm25,88.56230072593802,65.8394438925119,42.673660985068096,53.205645286843016,64.21176965767489,91.33636519826203,88.28830167412718
