participant_id,environment,p_type,mean,median,q5,q25,q75,q95,sd
57301,indoor,blue_bc1,37.78016378763133,44.21487603305785,35.65365025466893,126.41509433962264,35.88850174216028,30.39945836154367,32.904620167267275
57301,indoor,green_bc1,39.17848130844329,44.7887323943662,33.63406988301857,1528.5714285714287,36.753926701570684,32.484453657092075,34.60266845367844
57301,indoor,ir_bc1,41.34533174500573,48.11594202898551,35.7631466438649,-27.160493827160494,37.57687576875769,32.13288665549972,34.04677819164046
57301,indoor,red_bc1,40.09595481010115,45.25139664804469,34.530592023780045,-17.647058823529413,36.12945838837516,32.672021098058046,34.59685614908954
57301,indoor,uv_bc1,31.061821804228828,33.23170731707317,84.33734939759036,13.432835820895523,40.33898305084746,30,16.582630646576344
57301,outdoor,uv_bc1,340.69986387202715,21.038961038961038,79.41176470588235,27.742616033755276,24.09018987341772,25.604670558799,-5238263.355890336
57301,ratio,uv_bc1,10.41486516184645,28.220316997017914,22.234549638395787,34.21937796997036,10.81979370794854,-11.459849939403902,51.89234192143117
57311,indoor,blue_bc1,45.125013076578426,44.62809917355372,-303.030303030303,157.30337078651687,22.913165266106443,-0.14165178296478853,-19.26370904624869
57311,indoor,green_bc1,46.23640609244042,44.70338983050848,-221.21212121212122,189.6103896103896,21.973094170403588,-0.12224938875305623,-18.958219959753272
57311,indoor,ir_bc1,46.89401227436613,45.247148288973385,-137.07317073170734,358.3333333333333,15.94488188976378,-4.3763676148796495,-21.89165975040438
57311,indoor,red_bc1,47.37543685011607,46.666666666666664,-170.20725388601036,290.90909090909093,17.521367521367523,-1.6537788564654998,-22.511836787421977
57311,indoor,uv_bc1,41.73717695799119,54.37956204379562,234.88372093023256,69.73684210526316,42.4390243902439,6.292134831460827,2.747916104034703
57331,indoor,blue_bc1,39.09315228231025,44.44444444444444,30.457301667508837,93.75,38.80597014925373,34.16238517826553,25.785945585319762
57331,indoor,green_bc1,40.101299902360914,45.54794520547945,32.64840182648402,200,37.62993762993763,35.04364731445125,30.846367682753176
57331,indoor,ir_bc1,40.153876151995604,40.98360655737705,36.76923076923077,29.6875,36.275964391691396,40.12056262558607,40.051554087109935
57331,indoor,red_bc1,41.496003292063044,46.22950819672131,31.45698385183833,-95.83333333333333,36.06299212598425,35.73673246001197,33.779300336839725
57331,indoor,uv_bc1,39.16302948274753,41.83673469387755,-55.339805825242976,50,44.234404536862,27.701348396501547,6.759643174806037
57341,indoor,blue_bc1,69.50540082729047,14.25925925925926,61.01083032490975,-105.84795321637426,31.365935919055648,68.41826215022088,79.0494569106514
57341,indoor,green_bc1,69.69966734167117,14.716981132075471,58.36065573770492,-166.66666666666666,28.672566371681416,60.26908424555155,79.02555665550159
57341,indoor,ir_bc1,72.41874147296585,14.23076923076923,40.17288444040035,195.83333333333334,25.423728813559322,62.331283102682306,79.20576861608296
57341,indoor,red_bc1,70.74860130427209,19.272727272727273,48.177083333333336,-257.14285714285717,24.035087719298247,58.73526755736657,78.95078105315706
57341,indoor,uv_bc1,69.08531088222159,-6.578947368421052,138.98305084745763,-68.75,41.112828438948995,83.11510926902785,79.54216985216355
all,indoor,blue_bc1,56.544662653090576,34.84320557491289,10.946745562130177,76.78571428571429,31.497418244406195,31.627906976744185,76.43982149535796
all,indoor,green_bc1,57.3553749532716,34.53237410071942,12.687945133210214,112.5,30.76923076923077,31.515291580001463,76.52946135757517
all,indoor,ir_bc1,60.08929949537179,35.88850174216028,15.267857142857142,-233.33333333333334,28.7758346581876,34.81675392670157,76.6202428713928
all,indoor,red_bc1,58.704840895052456,36.267605633802816,13.179916317991632,427.27272727272725,28.903654485049834,31.40200286123033,76.3061151467422
all,indoor,uv_bc1,54.18142000428784,32.74021352313167,17.808219178081963,30.232558139534884,37.73946360153257,35.384951881015255,76.47770833789654
all,outdoor,uv_bc1,101.55114322491328,7.763975155279503,76.19493908153706,5.555555555555555,22.77227722772277,41.008626410086265,-29.92646054194521
all,ratio,uv_bc1,-110.63401371648625,24.799984749795822,40.21893291256108,17.761068462231822,14.198632865619397,12.600203545729817,78.04136975219551
